volume,abs_rms,trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,ec_linear_x,ec_linear_y,ec_linear_z,subject,session,scan_id,condition
33,0.1267503268,0.01010586172,0.0919241427,0.08103393972,-0.0001330963278,-0.0001891115244,-0.0006226433325,0.1046692242,0.06634226301,0.09821441262,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
34,1.252282959,-0.01433654502,-1.236588921,0.1199638405,-0.002207969781,0.000532522623,0.0004071176518,-0.0400755863,-0.06441001888,-0.03806367471,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
35,0.1527363719,0.03976106848,-0.0423365191,0.1222385145,-0.001234227908,-0.0002226120996,-0.001048800768,0.101620583,0.09913169419,-0.003367903302,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
36,0.365159529,-0.005658782989,0.3406575377,0.105003134,-0.002110878937,0.000484617427,0.0009724315605,-0.07341061537,-0.05181219597,0.003666333049,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
37,0.1969504704,-0.004312966018,-0.02215691403,0.1919793608,-0.001417048508,-0.0003772873897,-9.201451576e-06,-0.01017006821,0.0164162185,-0.1258076708,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
38,1.010074454,0.009128584818,1.011200997,0.03259377599,-0.001397579093,-0.0002416525676,0.0006233889144,-0.04160102715,0.01211018178,0.04292405128,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
39,0.7269474399,0.03085579606,-0.7042883442,0.05410482638,-0.002503306139,-0.001542855985,0.0009597305907,-0.05642042298,-0.08494585707,0.03916034046,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
40,1.211187999,0.003504313891,-1.204205744,0.07563293598,-0.001269921544,0.0001248827612,0.000161332704,0.0528669651,0.06771400119,-0.03799528415,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
41,0.1628639069,0.02375234508,-0.1441886254,0.05395926264,-0.0002563950256,-0.001038595336,0.000368580746,-0.09321782616,0.06308855886,0.0549778603,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
42,0.6581889401,0.02177320232,-0.5463528157,0.187791879,-0.006130500231,0.002007033676,-0.0004496093316,0.0,0.0,0.0,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
43,0.5666830909,0.01362943063,0.5645067263,0.006324454869,-0.001814696938,0.0004010636767,1.666625576e-05,-0.02832996183,0.04274190679,0.1167643339,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
44,1.042223647,0.03304612368,-1.025318383,0.139101706,-0.00172263151,-0.0007064047386,0.0002980555582,-0.01362583386,0.09826245606,-0.09722393871,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
45,1.46645663,0.01626773829,1.463572809,0.1335160215,-0.001557577401,-0.0001808352536,0.0001956473716,-0.02315179534,0.01933509948,0.1310711363,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
46,1.353230783,0.02238529509,-1.32824839,0.2047405502,-0.002253593411,-0.000963686558,0.0005329182022,0.005159649803,-0.06391955397,0.06949166924,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
47,1.097804978,0.0009458261918,-1.082614944,0.1394081473,-0.001616193331,0.0003853586095,0.0003288315202,-0.06184695892,0.005898096849,-0.04203922897,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
48,0.4558039006,0.01562590545,0.414779675,0.1603002109,-0.002893823665,-0.0009531546384,0.0009643238154,-0.01674530745,-0.0880076175,0.09443943371,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
49,0.9657512803,0.03061424095,-0.9438232676,0.107363061,-0.002806415083,0.0004657804675,0.0001483724773,0.0009297640013,-0.02377877155,0.07620197685,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
50,0.9518400934,0.07331716285,-0.8996774557,0.2471072412,-0.002826158889,0.0009758656379,0.001434217789,-0.08797194787,-0.08921876984,-0.06870613539,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
51,0.2432163514,0.07451412618,-0.0776987551,0.2089442369,-0.00156582403,0.00104074704,0.0003223785316,0.08346416968,0.08267473763,-0.006669979558,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
52,0.4732134037,0.07607835361,0.430001837,0.1820194767,-0.001907480764,-9.531781689e-05,0.000835376035,-0.145519829,-0.03085810499,0.01673274963,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
53,0.335040115,0.01882756779,-0.2240695214,0.2004463779,-0.003025275655,0.0001767888025,0.0013105697,-0.003704353216,-0.06491164728,0.01345725569,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
54,0.9034226098,0.02827751243,-0.8827487037,0.1550302231,-0.001735982136,-0.0002008977171,0.0001939476933,0.04816688258,0.09779008228,0.006476068723,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
55,0.2205121196,0.04067555382,-0.1312594616,0.1477275533,-0.00203494844,0.0005082476418,0.000364132633,-0.04476580042,0.07668521857,0.01699857913,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
56,0.480820459,0.04501905435,-0.4663880989,0.06557710741,-0.001252612448,-0.0007846574881,0.0004928965936,-0.02977835611,0.1064855927,0.003496138401,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
57,0.2045621713,0.007171307605,-0.08368196509,0.1321661424,-0.002962166443,-0.0007941279327,-8.597998385e-05,-0.07712593937,0.02413741183,-0.04516627722,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
58,0.3019577171,0.08006087537,0.1963193607,0.1686680969,-0.003293674206,-0.00143348868,-0.0001014785303,0.07747074515,0.0321917137,-0.07187220676,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
59,1.1309411,0.0478123202,1.120689492,0.1169436936,-0.003803031519,-3.18171351e-06,-0.0007199652027,0.04057154097,0.05079492063,0.08187418709,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
60,0.5360041008,0.03476191991,-0.4702454857,0.1285071433,-0.004319105297,-0.0005529412301,0.0006353552453,-0.05226377879,-0.08890144183,0.05618488443,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
61,1.25626109,-0.007200070515,-1.229169382,0.1619903957,-0.003242712701,-0.0002485335281,0.0006213819725,0.02400137018,0.01583194023,-0.09883607436,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
62,0.6579191212,0.06296537175,0.6477974505,0.07323791428,-0.002059908118,-0.00122512097,0.0009174462175,-0.05316082419,0.01263577364,0.09868240835,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
63,1.376858077,0.0399348175,-1.327077368,0.2096716086,-0.005180852953,0.001021046541,0.0005229649832,0.0,0.0,0.0,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
64,0.663587406,0.0330217067,0.621375472,0.2184571118,-0.003365674289,-0.0001258135308,5.24919742e-05,-0.001367493179,-0.002808161778,0.09201158856,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
65,1.00817818,-0.02298049864,-0.9516921592,0.2622300247,-0.003519707359,-0.0006757705123,0.001339721261,-0.07407364072,-0.1045001776,-0.0867833709,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
66,0.3601443701,0.01525564326,0.2838250602,0.2095406042,-0.002593878657,-0.0004744069302,-0.0002342608786,0.1146107906,0.05434124864,0.04559056853,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
67,0.5745421257,0.01308562836,-0.503898665,0.2243425041,-0.00331215444,-0.0007983250543,0.0001676261454,-0.02790455087,-0.03906294799,-0.1121923619,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
68,0.8707608273,0.03442450823,0.846348912,0.1787657115,-0.003836022457,-0.0002909637988,-0.0004645923036,0.06295869969,0.007185933471,0.05259711944,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
69,0.2575985921,0.02453082024,-0.1108263735,0.1480858834,-0.003837989178,-0.001065525576,0.0006747929729,-0.02072579047,-0.05649655713,0.1336523767,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
70,1.620946602,-0.001301726729,-1.583715663,0.2780974911,-0.003186684567,-0.0004724623868,0.0006956313737,0.01756973613,-0.05092102077,0.02029459047,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
71,0.8958882099,0.02459716663,-0.848875838,0.2434857769,-0.00244443235,-0.00115720497,0.0009798604297,-0.01952739949,-0.02801404024,0.1093224759,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
72,1.650504016,-0.0143527209,-1.600166314,0.3310265609,-0.003650491592,-0.0004360518942,0.001331775216,-0.005812397679,-0.08160495539,-0.05045921199,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
73,0.2027467545,0.01250872995,-0.1319697855,0.1420959097,-0.001418875414,-0.0004174103669,-0.0001711872901,0.04356710298,0.05946722174,0.1318101934,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
74,1.556600357,0.01718328228,-1.516938539,0.298175379,-0.00292980927,-0.0004464227532,-0.0001743306493,-0.003494299674,-0.02431803827,0.002114075955,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
75,0.5401727445,0.05701343955,-0.4575659725,0.2516131787,-0.002667347901,-0.0002578227432,-0.0007084680838,0.08953361184,0.06752920395,0.01931297519,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
76,0.2860409016,-0.01357093265,0.04611471789,0.2686142667,-0.002666080836,-2.886853872e-05,0.0005062226555,-0.07899525125,0.02426330743,-0.04024574062,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
77,0.7887358665,0.05846471265,0.7443601893,0.2500880531,-0.003331397194,-0.0004156518553,-0.0001815912692,0.06501294226,0.07737267134,-0.0721124032,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
78,0.6598105265,0.02813736313,0.6116732099,0.230533933,-0.003439323045,-0.000198403548,-0.000621442392,0.02053513511,0.003593704372,0.008785819579,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
79,0.3794046598,0.03146071041,-0.09750316205,0.3456456239,-0.003080518218,-0.001343112672,-0.000841772242,0.07089273425,-0.04584474115,0.04947012896,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
80,1.226464093,-0.001337136909,-1.179934812,0.2792178454,-0.003274676157,-0.0002014886559,-0.0005575873656,0.01825434749,0.03281914981,-0.07338964283,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
81,0.6086903808,0.03693611169,0.5520803597,0.2424323224,-0.0031492454,-0.0008728866233,-0.000466975529,0.04455438479,-0.008746786219,-0.06271787291,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
82,0.6336960446,-0.003767595913,0.5687608809,0.2525888919,-0.004143960308,0.0001375045977,-0.0003854322422,0.04238183889,-0.02939021743,0.0539513397,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
83,0.9023797919,0.003095632183,-0.8647503191,0.212788076,-0.002623948036,-0.0004610127071,-1.298556253e-05,-0.03521865856,0.07850687765,-0.1147390283,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
84,0.5638908971,-0.0002686834403,0.5004435656,0.2322793355,-0.003848281922,0.000636847748,-2.877858788e-05,0.0,0.0,0.0,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
85,0.3392162351,0.001241738039,-0.1751152226,0.2701556367,-0.002780913608,0.0001217109311,0.0003391883802,0.0006531645382,0.04566320355,-0.101971544,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
86,0.7073505306,0.04623861609,0.648220198,0.2748955404,-0.00308648427,-0.001225440064,-0.0001104697221,0.04503077391,-0.05737327485,-0.005545608991,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
87,0.3359137254,-0.01680874772,-0.1327777764,0.2454899565,-0.004387884866,-7.291456859e-05,0.0004556638014,0.02175476492,-0.04843674325,0.02754875413,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
88,0.50859682,-0.003721635051,-0.4240309487,0.235639009,-0.003192994511,-0.0007556761848,0.0006892177626,-0.07192384343,-0.0687741157,-0.1033882149,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
89,0.3339541101,-0.01664996069,0.2461565622,0.2054962868,-0.002922458574,0.0001184390785,-0.0002411100577,0.04895536703,0.04831309986,0.04275679674,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
90,1.341577039,0.06262388698,-1.292056247,0.2907802321,-0.003481136402,-0.0008337208419,-0.0009833817603,0.05059658635,-0.009647053805,-0.1161080088,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
91,0.7091050878,-0.01330481531,0.6195794033,0.3445525623,-0.003340593306,0.0001228387846,0.0001826613588,-0.00455786423,-0.02982166257,0.02195259427,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
92,0.3548293312,0.01269352392,-0.1555207619,0.2672923249,-0.004141668323,-0.001013746136,0.0001822101767,0.04503985451,-0.08575302762,0.04950638072,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
93,1.296554287,-0.03023505478,-1.239703201,0.3209753969,-0.003433635691,0.0001872728608,0.0009306572611,-0.007047165097,-0.03914384292,-0.08513631016,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
94,0.5201430965,-0.01568551992,0.3069163749,0.4233352083,-0.00213859207,-0.0006494651316,0.0007281646831,0.04867140121,-0.08054315303,-0.05075295766,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
95,0.4330518802,-0.02703768665,0.205816938,0.3729441606,-0.002529627411,0.000569345837,0.001310867839,-0.03325236834,-0.04194188942,-0.0394362197,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
96,0.412285607,-0.01010352008,0.1834068004,0.3688737817,-0.002456277143,-0.0004735164694,0.0002880083339,0.00691134495,0.05205857174,-0.136470456,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
97,1.236938883,-0.01162752032,1.228532921,0.1530619583,-0.003336330177,0.0001249445195,-1.985247036e-05,-0.02849421695,0.03898382585,0.05312255709,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
98,1.115693609,-0.04471694813,-1.058199606,0.2681227638,-0.004201536067,-0.0005859285593,0.0002453699126,-0.02895574328,-0.1042950918,-0.1720195886,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
99,0.6694087698,0.01319920585,0.6057569408,0.2688659039,-0.003841053927,-0.0004941826919,-0.0002379079961,0.08210195813,0.02519930109,-0.008416269964,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
100,0.2712779596,-0.009738743395,0.1876991906,0.1770007333,-0.00257129292,-0.0001760220912,0.0002027628361,-0.05207818999,0.01940463807,0.1354986168,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
101,1.840892148,-0.02137084037,-1.803719508,0.2869471554,-0.003547570435,0.0004362075706,0.0003761083353,-0.00959076218,0.05966110364,-0.141582284,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
102,0.8338148881,0.02111522567,0.8019058836,0.2297117338,-0.002995186253,-0.000188228878,0.0004550565209,-0.07919237775,0.02017416427,-0.01904242657,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
103,0.4067867021,-0.008761340846,-0.1579865586,0.3220315724,-0.004699919373,-0.0001291259832,-0.0007524545072,0.06475273439,-0.02358892316,-0.0007426684669,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
104,0.6963572515,-0.01038511961,-0.6228687827,0.2643005428,-0.003362994408,6.451021909e-05,-0.0007772768731,0.04457057435,0.03111560446,0.07379637215,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
105,0.3624786715,-0.1514765626,-0.1442673049,0.1635982478,0.002738753101,-0.005124452524,-0.001080277376,0.0,0.0,0.0,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
106,0.3546540936,-0.1326991537,-0.1344796698,0.1904356106,0.002657683101,-0.004673097748,-0.0008355999598,0.0,0.0,0.0,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
107,0.3334714835,-0.1188902772,-0.09991075348,0.1936541118,0.002640111139,-0.00434974255,-0.000479563605,0.0,0.0,0.0,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
108,0.2773715142,-0.1276051406,-0.04292509302,0.09035961063,0.002270997735,-0.00482338341,-0.001141389715,0.0,0.0,0.0,sub-14230,ses-OXF3TRI002,sub-14230_ses-OXF3TRI002,denoised
0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
1,0.4573967689,-0.003606093791,-0.4525312777,0.02192776583,0.0007138699875,-0.001177423983,0.0006166169187,-0.06040995452,-0.04033641699,-0.007337206621,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
2,0.388310429,0.04354872378,-0.3731440216,0.02980681016,0.0002783236559,-0.00227080076,-7.62913769e-05,0.04938535387,-0.01650609761,-0.08986331569,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
3,0.9899742689,0.02433348459,0.9857072912,0.06594137181,0.001000259188,-0.0004472513974,8.460055687e-05,-0.003516673367,0.07887015598,0.02972720285,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
4,0.2791745248,0.05217591548,-0.2554063287,-0.05206512462,-0.0001242564467,-0.002065095352,0.0006614939193,-0.09325720936,-0.04994812554,0.03562269168,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
5,1.47786139,0.02299196983,-1.475341916,-0.03758803364,0.0001366751821,-0.000437340088,-0.001003851299,0.03691227726,0.02149989496,-0.003929843441,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
6,1.291735066,0.03958068961,-1.288300848,-0.009230164121,-0.0002236066357,-0.002009084215,-0.0001696002437,-0.03269254018,0.0938919551,-0.06493688855,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
7,0.3952167594,-0.02088934642,0.3857767172,-0.0305520137,-0.0005800877698,-0.001646845019,0.0004034385202,-0.05901434129,0.01572664724,0.06923695568,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
8,1.119652361,0.02673685893,-1.110587169,0.002814126099,-0.001641474664,-0.00287166331,0.0004878751643,-0.06101602012,-0.001658549498,-0.07749475017,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
9,0.2675714893,-0.01694931374,0.2558072302,0.01252147804,-0.0007107473793,-0.001644044416,0.0001683001028,0.01150544194,-0.04111642735,0.08013811617,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
10,1.375188296,0.05216171299,-1.369833714,-0.04975289677,-0.0007332068053,-0.002298102481,0.0002732788853,-0.04382411666,0.07243315575,-0.0146893299,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
11,0.7821998602,0.01815379084,-0.7752464422,-0.08880371824,5.680079994e-05,-0.0006180334021,-0.0006776011433,-0.0006735075988,0.0574242916,-0.06883516527,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
12,1.042428381,0.005676493404,1.039378375,-0.0172285947,-0.0005562567967,-0.001828925335,-7.688633195e-05,-0.01797638567,-0.009489281609,-0.06764710131,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
13,0.7848309021,-3.072202969e-05,0.7833065541,0.02026944165,0.0004094440665,-0.001005016733,-0.0001538173965,0.001784121387,0.04440228279,-0.009162931835,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
14,0.288037722,0.03901041404,0.2709883443,0.01313642713,-0.00129998452,-0.001535292598,0.0002232015249,-0.05831479266,-0.03677005019,-0.08371081974,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
15,0.1806063596,0.02980077456,0.1650368346,-0.01079438597,-0.0006081602769,-0.0004107917775,-0.001169662108,0.07655473673,0.02035586174,0.01570175048,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
16,1.102716747,0.05806401806,-1.096734258,-0.01383962345,-0.001157486695,-0.001357127097,-0.0007539713406,0.009500392131,0.09205950492,-0.07211006924,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
17,0.3087625256,0.04300508065,-0.294711243,0.05575972673,0.0005056389491,-0.0008507269667,-0.0006180274067,0.01068943155,0.05042768475,-0.0650496201,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
18,0.4754622258,0.04655498721,0.4683710769,0.000327919502,0.0004698515113,-0.001571450965,5.790340583e-05,0.02607316327,0.0699795828,0.08049758426,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
19,1.510743038,0.01833944154,-1.494434091,0.1705783017,0.002534217201,-0.001000655,0.0001223111612,-0.0736875724,0.04178032323,-0.05208208391,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
20,0.4700693484,0.08642018705,-0.4363672256,0.09487110669,-0.0007481278153,-0.002357528778,-0.000996708055,0.09316220677,0.05325271374,-0.08352825486,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
21,1.170951721,0.01111001724,1.162864359,0.08557605229,0.001989684068,-0.0003319427487,0.0001556263596,0.0,0.0,0.0,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
22,0.2234691999,0.01016264933,-0.215959003,-0.0438422308,5.359376155e-05,-0.0003703395196,-0.0005871086614,7.9757936e-05,0.04832504481,0.07553294974,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
23,1.552757008,0.04397938905,-1.54672736,-0.03744805377,-0.001621753909,-0.001154911937,-0.00110140373,0.01690952287,0.01840015709,0.04420626402,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
24,1.956339652,0.04978347503,-1.949026596,0.04203421838,-0.001515508746,-0.0004486571415,-0.002118190285,0.0358696736,0.02730076073,-0.04428295975,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
25,0.1410884847,0.06086650814,0.06290362733,0.01981098678,-0.0005191204255,-0.001606162521,-0.001638003043,0.08100211871,0.06952487756,0.06114299487,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
26,1.058035347,-0.02498343175,-1.05467066,0.06375141788,-0.00115841371,8.044423157e-05,0.0001037847105,-0.01637201641,-0.002950801506,-0.0352983372,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
27,0.3280246583,0.0571277712,0.2932870589,-0.0210981059,-0.002187454607,-0.001589757623,-0.0009926797356,0.07995554474,-0.004829205593,0.1169515482,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
28,1.90628139,0.02342579951,-1.900038447,-0.03595316974,-0.001949565369,0.0004171452601,-0.001613939996,0.05102967848,0.06772067424,-0.0429527497,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
29,0.1042017147,0.03962294658,0.01328042081,-0.03774485248,-0.0005243472988,-0.001856468152,-0.0006979841855,-0.02805616215,0.004599129493,0.139945612,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
30,2.145504244,-0.02013047747,-2.143633409,-0.04702881008,0.001369702048,-0.000726794533,-0.0002874383354,-0.05555537941,-0.03526480857,-0.01898917372,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
31,1.128678466,0.07209768685,-1.11467834,-0.06287877403,-0.0009209468262,-0.001740759122,-0.002014634199,0.1231383562,-0.0001996082318,-0.01068628423,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
32,0.6827204325,-0.06250715862,-0.6791357511,-0.01346029394,-0.0003739203676,-0.0004407506494,0.0003774495563,-0.04085078984,-0.02939428135,0.0119528142,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
33,0.2982483539,0.01883853014,-0.2523686531,-0.1377683013,-0.0001884483499,-0.001379933325,-0.0009762687841,0.103323966,0.06491539643,0.07663914354,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
34,1.591842109,-0.03057644202,-1.589805683,-0.06452576234,-0.0002571980585,-8.429220179e-05,-0.0003128644894,-0.02909762546,-0.05521008785,-0.02612514999,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
35,0.4263574867,0.05794142891,-0.4129226114,-0.008361180935,-0.0002406443091,-0.001541612088,-0.001037509413,0.1006623917,0.08328350751,-0.01739154665,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
36,0.2351774484,-0.03536753535,-0.08636458852,-0.1130289863,-0.003164759837,-0.001589348074,0.001175663318,-0.07268173144,-0.03555579284,0.02235561887,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
37,0.5598210917,0.01379868524,-0.5316420115,-0.0296783261,-0.002529957565,-0.002927111695,-8.632636309e-06,-0.005797902376,-0.001740787069,-0.09339310531,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
38,0.660199385,-0.01290807562,0.6409351085,-0.105940184,-0.001939303475,-0.001493267366,-0.0003838622943,-0.03627330958,-0.001142695781,0.05916022278,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
39,1.271617048,0.03093404961,-1.240215009,-0.1642593766,-0.003981950693,-0.002156590112,-0.0002719388576,-0.06411551902,-0.07961392764,0.04037398538,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
40,1.899457742,-0.005102783955,-1.885235104,-0.1619608491,-0.002541921567,-0.0007124727708,-0.001260457444,0.04501109853,0.05789699764,-0.03546865413,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
41,0.6491691398,0.02870027697,-0.587329845,-0.2401206163,-0.001886662445,-0.001756581129,-0.0005127897603,-0.08541591809,0.04893189463,0.06187203945,sub-14230,ses-OXF3TRI003,sub-14230_ses-OXF3TRI003,non-denoised
