csv_name,rep,BF10,BF10_kde,prior_d0,post_d0_norm,post_d0_kde,post_d0_used,seed,mean_beta1,sd_beta1,rhat_beta1,ess_beta1,n_divergences,acceptance_rate,n_posterior_samples,draws,tune,chains,N,beta0,beta1,sigma,off_r_dist,off_r_scale
h2_job5886718_task10.csv,7,3.335970541062896e+46,0.0,0.3989422804014327,1.19588070545229e-47,0.0,1.19588070545229e-47,258550730,0.184601535512703,0.0123608966859728,1.0004428454360934,7759.997973256619,0,0.9514182131675586,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task10.csv,8,9.342974480337687e+54,0.0,0.3989422804014327,4.269970781157648e-56,0.0,4.269970781157648e-56,526618802,0.1977945083635315,0.0122207726696844,1.0000977326547766,7977.32915978606,0,0.950823778848618,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task10.csv,9,1.5572765668924813e+57,0.0,0.3989422804014327,2.5617946669389942e-58,0.0,2.5617946669389942e-58,920473388,0.2011695285770763,0.0121933398429056,1.0005141088244451,7508.784931572584,0,0.9509865506538688,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task100.csv,0,5.311866520357571e+68,0.0,0.3989422804014327,7.510397312743017e-70,0.0,7.510397312743017e-70,1068711867,0.215285960904442,0.0119355293613119,1.0001458439433577,6704.118862212416,0,0.9490784667622316,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task100.csv,1,1.6928318887428733e+52,0.0,0.3989422804014327,2.3566562223594126e-53,0.0,2.3566562223594126e-53,321088649,0.1930842669879385,0.0122281255907853,1.0000331435170795,8435.360668234152,0,0.9510405963557308,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task100.csv,2,5.1553452031958036e+53,0.0,0.3989422804014327,7.738420312845959e-55,0.0,7.738420312845959e-55,880505597,0.1971135198610627,0.0123160403647213,1.001346887907925,7951.105161918961,0,0.9533104566302026,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task100.csv,3,4.0549858470673196e+51,0.0,0.3989422804014327,9.838314989186928e-53,0.0,9.838314989186928e-53,1018822082,0.1868352720175083,0.0118994645107567,1.000367823402584,7400.720460360512,0,0.9484909122014222,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task100.csv,4,3.416354235505123e+60,0.0,0.3989422804014327,1.1677427248478633e-61,0.0,1.1677427248478633e-61,686054213,0.2092682386112757,0.0123407428742143,1.00061064745994,7946.900393238257,0,0.951805526327492,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task100.csv,5,5.571236862120219e+58,0.0,0.3989422804014327,7.160748865550927e-60,0.0,7.160748865550927e-60,286203861,0.2107060933969928,0.0126082755939904,1.0005219619073136,7034.369010788284,0,0.949412256531843,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task100.csv,6,7.161950280919486e+56,0.0,0.3989422804014327,5.570302288529871e-58,0.0,5.570302288529871e-58,120768116,0.1973493274503173,0.0119953445352658,1.0006276524228357,7832.60841408529,0,0.9519156547385618,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task100.csv,7,4.738319143808144e+54,0.0,0.3989422804014327,8.419489449602712e-56,0.0,8.419489449602712e-56,603936642,0.2021472247112411,0.0125233788414028,1.000414469285442,7785.85965366006,0,0.9469889070458474,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task100.csv,8,9.228695496763668e+70,0.0,0.3989422804014327,4.322845851196708e-72,0.0,4.322845851196708e-72,283552653,0.2212606683164949,0.0120772412908669,1.0006615429566563,7486.364302208562,0,0.94989283508219,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task100.csv,9,8.3425494450322e+54,0.0,0.3989422804014327,4.782018770521001e-56,0.0,4.782018770521001e-56,43651125,0.1985443852250284,0.0122726094838668,1.00051137569058,7415.220564289975,0,0.9495395365052643,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task11.csv,0,4.534694905418208e+49,0.0,0.3989422804014327,8.797555044436736e-51,0.0,8.797555044436736e-51,759462605,0.1859895977286684,0.0120683142252951,1.0009567951413991,8352.804986070869,0,0.9534018138106364,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task11.csv,1,7.235135841915633e+45,0.0,0.3989422804014327,5.513957016400774e-47,0.0,5.513957016400774e-47,802622014,0.1811363468138292,0.0122121767019547,1.000402484811841,7534.1537300035025,0,0.94955130470492,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task11.csv,2,2.6628369625886864e+69,0.0,0.3989422804014327,1.4981851536775678e-70,0.0,1.4981851536775678e-70,668072701,0.22101205103963,0.0121935158677113,1.0003181749618586,7707.603318768163,0,0.9467296267940052,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task11.csv,3,5.148532722167406e+45,0.0,0.3989422804014327,7.748659704225197e-47,0.0,7.748659704225197e-47,270473398,0.1774398203865019,0.0119804552558998,1.000530802219119,7708.277159691784,0,0.951094373558932,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task11.csv,4,1.0502205013551917e+63,0.0,0.3989422804014327,3.798652567595437e-64,0.0,3.798652567595437e-64,936002110,0.204118512092875,0.0118024531975064,1.000187240859045,8017.928444677358,0,0.955487570103638,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task11.csv,5,1.2139170765851244e+51,0.0,0.3989422804014327,3.2864047149225344e-52,0.0,3.2864047149225344e-52,733109299,0.1905074914494355,0.0121943696084045,1.0007330566716697,7281.895570103013,0,0.9493704642058982,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task11.csv,6,4.126014541380146e+51,0.0,0.3989422804014327,9.668949937049613e-53,0.0,9.668949937049613e-53,917925959,0.1887521101127066,0.0120211967369664,1.0001809220850717,7648.157972648372,0,0.9493630114375716,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task11.csv,7,4.4056113725442624e+54,0.0,0.3989422804014327,9.055321649286652e-56,0.0,9.055321649286652e-56,254664618,0.1987472607553208,0.012315394933945,1.0002787976510574,6914.40976000073,0,0.9483814577686056,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task11.csv,8,7.070117539880031e+54,0.0,0.3989422804014327,5.642654144731521e-56,0.0,5.642654144731521e-56,390825935,0.1962796121041101,0.0121397908244992,1.000646648178374,7539.064731580748,0,0.9507963411508136,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task11.csv,9,3.634881490917773e+55,0.0,0.3989422804014327,1.0975386168661678e-56,0.0,1.0975386168661678e-56,702838737,0.1986418092643105,0.0122099236867711,1.0005168291119713,7836.665231865479,0,0.9489141216841048,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task12.csv,0,3.7898328185602245e+54,0.0,0.3989422804014327,1.0526645883894009e-55,0.0,1.0526645883894009e-55,928026708,0.2000313387506602,0.01240247050391,1.0011151142576742,7917.5088355627,0,0.9517153860557648,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task12.csv,1,2.7936409519384185e+62,0.0,0.3989422804014327,1.4280370572482128e-63,0.0,1.4280370572482128e-63,255355986,0.2113960309069331,0.0122793706801363,0.9999924953446756,7370.308613079728,0,0.951592786030134,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task12.csv,2,6.932254328881464e+68,0.0,0.3989422804014327,5.754870803561455e-70,0.0,5.754870803561455e-70,485689090,0.2165217044300329,0.0119944093260015,1.0007260786659828,7025.654781947719,0,0.9500536055896592,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task12.csv,3,2.612869573423086e+58,0.0,0.3989422804014327,1.5268357994569778e-59,0.0,1.5268357994569778e-59,78623160,0.1983143819868446,0.0118965933183272,1.0021685693982083,8164.481198540149,0,0.951358301296267,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task12.csv,4,1.0071157247441102e+54,0.0,0.3989422804014327,3.961235740836003e-55,0.0,3.961235740836003e-55,116172361,0.1986786258613029,0.0123817606900138,1.0006150375904082,8028.524134280301,0,0.946381201036746,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task12.csv,5,6.397708392578776e+50,0.0,0.3989422804014327,6.235705910950847e-52,0.0,6.235705910950847e-52,383641115,0.1899747570270367,0.0121922990580111,1.000694925874429,7475.576612574178,0,0.94790319720106,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task12.csv,6,5.373934842455636e+62,0.0,0.3989422804014327,7.423653097720281e-64,0.0,7.423653097720281e-64,487462624,0.2029994715526819,0.0117640022058791,1.0005148517158602,7703.855679255086,0,0.9500402023007748,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task12.csv,7,5.69820068841429e+43,0.0,0.3989422804014327,7.001197434351067e-45,0.0,7.001197434351067e-45,306959728,0.1763646814386564,0.0121610092302601,1.000811643691975,7774.401220489263,0,0.9503847574153658,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task12.csv,8,7.60622587938215e+61,0.0,0.3989422804014327,5.244943901584899e-63,0.0,5.244943901584899e-63,521906673,0.2121480069424167,0.0123778391865223,1.0008323683095768,7225.438823467843,0,0.9481901883460054,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task12.csv,9,2.0713869254437483e+46,0.0,0.3989422804014327,1.9259669716992686e-47,0.0,1.9259669716992686e-47,902354018,0.1829016954035623,0.0122729328122416,1.0007577342764955,7848.161638094699,0,0.948494217793444,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task13.csv,0,1.0833965081143724e+55,0.0,0.3989422804014327,3.6823293910720235e-56,0.0,3.6823293910720235e-56,510182135,0.1964366881250127,0.0121296793421646,1.0013785874433363,7294.767689095467,0,0.950337131932348,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task13.csv,1,8.019020585894596e+49,0.0,0.3989422804014327,4.974950196575989e-51,0.0,4.974950196575989e-51,291128429,0.1929533719170463,0.0124920370147032,1.0008007776196843,7204.0736674139725,0,0.9482174584359436,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task13.csv,2,9.62940474693128e+66,0.0,0.3989422804014327,4.142958893991484e-68,0.0,4.142958893991484e-68,677027389,0.2213009293204135,0.0124246585482762,0.9999590630236572,7833.776276980138,0,0.9489599455305344,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task13.csv,3,1.424377231217826e+52,0.0,0.3989422804014327,2.800818994139225e-53,0.0,2.800818994139225e-53,281133586,0.1989867126214142,0.01261223355649,1.0009165762119074,7654.705449117295,0,0.9476734983963332,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task13.csv,4,1.6289795922184013e+56,0.0,0.3989422804014327,2.4490317884101352e-57,0.0,2.4490317884101352e-57,1040456193,0.2030760850689652,0.0124131064155357,1.000359711227307,7851.101589033629,0,0.9514169522469612,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task13.csv,5,2.9337037817569494e+48,0.0,0.3989422804014327,1.359858765844842e-49,0.0,1.359858765844842e-49,210948382,0.186934946776802,0.0122728426133122,1.000494768298385,7543.555099834294,0,0.9489762160986344,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task13.csv,6,1.0793150998596532e+51,0.0,0.3989422804014327,3.696254045304376e-52,0.0,3.696254045304376e-52,570666720,0.1886487802128835,0.0120807487732261,1.000887143976214,7221.3440836920145,0,0.9497907280881688,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task13.csv,7,1.0166641901690402e+65,0.0,0.3989422804014327,3.924031988724728e-66,0.0,3.924031988724728e-66,1009458625,0.2074345140217912,0.0118149630814972,1.0002521213553626,7758.437566323349,0,0.9507375102203908,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task13.csv,8,7.899813670974338e+38,0.0,0.3989422804014327,5.050021393127703e-40,0.0,5.050021393127703e-40,258391112,0.1710375192870342,0.0124775855143081,1.0002374409738846,6751.07316206075,0,0.9456557979868514,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task13.csv,9,6.606669807685136e+71,0.0,0.3989422804014327,6.038477659915226e-73,0.0,6.038477659915226e-73,899949763,0.2198836199985284,0.0119318786859395,1.0009042430439967,8365.77821713141,0,0.9505488118753608,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task14.csv,0,2.04160017149048e+61,0.0,0.3989422804014327,1.9540666481732443e-62,0.0,1.9540666481732443e-62,408482285,0.2020412315913282,0.0118394841127366,0.999835054083687,7724.86909942916,0,0.9501979102200054,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task14.csv,1,2.5544472772599488e+50,0.0,0.3989422804014327,1.5617557815848144e-51,0.0,1.5617557815848144e-51,986322089,0.1939869610213197,0.0124984312264587,1.000433932061787,7729.53937578531,0,0.9483293801612516,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task14.csv,2,1.3829488963437142e+55,0.0,0.3989422804014327,2.884721781521872e-56,0.0,2.884721781521872e-56,795981482,0.1999982646922255,0.0123389258542064,0.9999970616141376,7486.6712648455805,0,0.9481700294593618,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task14.csv,3,2.077847162971251e+64,0.0,0.3989422804014327,1.9199789450873244e-65,0.0,1.9199789450873244e-65,766920879,0.20663559616377,0.0118306071360408,1.0006986912126266,7693.610402762032,0,0.9515327000204278,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task14.csv,4,2.3552316614968768e+52,0.0,0.3989422804014327,1.693855797386341e-53,0.0,1.693855797386341e-53,677826584,0.1849586106542505,0.0116959582861421,1.0002250023272032,8110.663238305018,0,0.9512571148060956,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task14.csv,5,2.4006415739531528e+57,0.0,0.3989422804014327,1.661815261094927e-58,0.0,1.661815261094927e-58,285156369,0.200323977974196,0.0121225703146123,1.0000212826976247,7536.422904929794,0,0.9472563061960249,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task14.csv,6,4.474656186997678e+65,0.0,0.3989422804014327,8.915596276662854e-67,0.0,8.915596276662854e-67,495064803,0.2081716215648605,0.0118003049751795,1.0017525158307283,7515.027573912816,0,0.9508483098299894,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task14.csv,7,7.775452047349254e+51,0.0,0.3989422804014327,5.1307921130764425e-53,0.0,5.1307921130764425e-53,565682654,0.1897716173500264,0.0120553201747609,1.0017027113031622,7628.762002029648,0,0.954493755646243,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task14.csv,8,5.582339724224779e+50,0.0,0.3989422804014327,7.146506664046405e-52,0.0,7.146506664046405e-52,538404282,0.1895022835219957,0.0121687143825279,0.9999734561780588,7523.899039344541,0,0.9494792114133576,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task14.csv,9,9.043310869999616e+59,0.0,0.3989422804014327,4.4114626394729926e-61,0.0,4.4114626394729926e-61,850780510,0.203187171427619,0.0120368535899959,1.0003889073461745,7975.307430091583,0,0.9502149139595,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task15.csv,0,1.0536345639568968e+52,0.0,0.3989422804014327,3.786343899949699e-53,0.0,3.786343899949699e-53,850929668,0.1941770423923519,0.0123211607068565,1.000757071756243,7046.619431111495,0,0.949357509110883,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task15.csv,1,4.321148935004147e+53,0.0,0.3989422804014327,9.232319607633419e-55,0.0,9.232319607633419e-55,541243408,0.1954879115479528,0.0122225307557293,1.0000332505318206,7025.450391412614,0,0.9487572079262088,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task15.csv,2,2.9579938171495736e+62,0.0,0.3989422804014327,1.348692069903853e-63,0.0,1.348692069903853e-63,484841731,0.2071513373902823,0.0120296551417064,1.0005171794939014,7691.531575640405,0,0.9453815903391714,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task15.csv,3,5.215825596521428e+53,0.0,0.3989422804014327,7.648689033381388e-55,0.0,7.648689033381388e-55,238794945,0.1965306344631844,0.0122789167449418,1.0004168196326384,7408.66019425603,0,0.9505254243795171,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task15.csv,4,2.7402025839199455e+48,0.0,0.3989422804014327,1.4558860820820662e-49,0.0,1.4558860820820662e-49,327956152,0.1873452033988825,0.0123035287878518,1.0004340188068852,7286.11535367757,0,0.948085143899426,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task15.csv,5,3.321612446751292e+52,0.0,0.3989422804014327,1.2010500526381932e-53,0.0,1.2010500526381932e-53,828314316,0.191878817195931,0.0121186300265972,0.9999376850252076,7335.119189102324,0,0.9534162767441844,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task15.csv,6,1.6119016959720546e+65,0.0,0.3989422804014327,2.4749789729630183e-66,0.0,2.4749789729630183e-66,1008600908,0.2182150371301978,0.0124124338693304,1.0012560220728026,7537.934420799844,0,0.9498587193437408,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task15.csv,7,6.292970082738072e+61,0.0,0.3989422804014327,6.339491133062004e-63,0.0,6.339491133062004e-63,1038608152,0.2055512119961134,0.011999422757555,1.0004473629308726,7473.073338759334,0,0.9504618349327963,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task15.csv,8,7.715364053453203e+68,0.0,0.3989422804014327,5.170751213260911e-70,0.0,5.170751213260911e-70,467390509,0.2225731533990896,0.0123266199088281,1.0012019409616704,7744.307943827619,0,0.9517726314872924,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task15.csv,9,2.0041101739068716e+61,0.0,0.3989422804014327,1.990620503780596e-62,0.0,1.990620503780596e-62,174793398,0.2053175514879863,0.012032909807318,1.0010987398749462,7927.266175594193,0,0.9483805682996777,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task16.csv,0,8.298953762166088e+59,0.0,0.3989422804014327,4.807139451965139e-61,0.0,4.807139451965139e-61,227054196,0.1987991177129126,0.0117795622561654,1.0007032511300242,7430.055720402265,0,0.9511349350850952,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task16.csv,1,7.858456415326426e+51,0.0,0.3989422804014327,5.076598498699753e-53,0.0,5.076598498699753e-53,1038511120,0.1892255013227788,0.0120199704338712,1.00059894140828,7277.673927807456,0,0.95298692328317,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task16.csv,2,7.823912054884907e+54,0.0,0.3989422804014327,5.0990128416940935e-56,0.0,5.0990128416940935e-56,711871753,0.1957821612118802,0.0121041979210865,1.0000857694278489,7580.468043297359,0,0.9519349223782008,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task16.csv,3,1.7213918700297714e+54,0.0,0.3989422804014327,2.317556434111283e-55,0.0,2.317556434111283e-55,364724199,0.1972329060216976,0.0122657053919223,1.0005208396567296,8264.021986250398,0,0.952145606792975,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task16.csv,4,1.0022997266681254e+47,0.0,0.3989422804014327,3.9802692726217685e-48,0.0,3.9802692726217685e-48,654245978,0.1833886243120141,0.0122189283592423,1.0003016278410672,7293.41229844334,0,0.9499005604827152,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task16.csv,5,2.896435993246981e+52,0.0,0.3989422804014327,1.377355761810592e-53,0.0,1.377355761810592e-53,274518832,0.1895284515286993,0.011976166103946,1.000925333304463,7407.593913582716,0,0.950527762260845,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task16.csv,6,3.8914137744465095e+50,0.0,0.3989422804014327,1.0251859697396936e-51,0.0,1.0251859697396936e-51,251388471,0.1858174633579179,0.0119489899393082,1.0001163942521702,7014.557774664111,0,0.9462847952185816,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task16.csv,7,1.947039875028384e+60,0.0,0.3989422804014327,2.0489682081914952e-61,0.0,2.0489682081914952e-61,433185117,0.1997023131471925,0.0117978732679333,1.000644030408994,7409.375224876291,0,0.9468721173943866,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task16.csv,8,7.552528060703301e+50,0.0,0.3989422804014327,5.282234997274337e-52,0.0,5.282234997274337e-52,756545526,0.1902303136771544,0.012200397556183,0.9996741424296656,7911.103621874289,0,0.9496037414409556,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task16.csv,9,3.262431877422851e+51,0.0,0.3989422804014327,1.2228371208675625e-52,0.0,1.2228371208675625e-52,750583389,0.192206745549294,0.0122538461742892,1.0005247622758144,7213.990341310064,0,0.9455328620060768,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
h2_job5886718_task17.csv,0,1.4878108803737304e+75,0.0,0.3989422804014327,2.6814045095651955e-76,0.0,2.6814045095651955e-76,458564283,0.2218935423139459,0.0117757952434821,1.0008280271134968,7947.9242858720545,0,0.94668673835025,8000,2000,2000,4,6800,0.0,0.2,1.0,normal,1.0
