csv_name,rep,BF10,BF10_kde,prior_d0,post_d0_norm,post_d0_kde,post_d0_used,seed,mean_beta1,sd_beta1,rhat_beta1,ess_beta1,n_divergences,acceptance_rate,n_posterior_samples,draws,tune,chains,N,beta0,beta1,sigma,off_r_dist,off_r_scale
h3_job5815407_task1.csv,0,3.81743952927802e+61,0.0,0.3989422804014327,1.0450519971350548e-62,0.0,1.0450519971350548e-62,21839875,0.2079230954238099,0.0121591645642533,1.0020548495467845,3721.310689536642,0,0.95215120018611,4000,1000,1000,4,6800,0.0,0.2,1.0,normal,1.0
h3_job5815407_task1.csv,1,4.836056584105554e+49,0.0,0.3989422804014327,8.249330285187669e-51,0.0,8.249330285187669e-51,454911987,0.1885158634941227,0.0122296070230978,1.0013645784716436,4026.8724676066663,0,0.9495967050378812,4000,1000,1000,4,6800,0.0,0.2,1.0,normal,1.0
h3_job5815407_task1.csv,2,1.7660361529727811e+46,0.0,0.3989422804014327,2.258970065419605e-47,0.0,2.258970065419605e-47,239001070,0.1783925636079029,0.0119776541003387,0.9997235366501244,4016.326421103052,0,0.953592622901472,4000,1000,1000,4,6800,0.0,0.2,1.0,normal,1.0
h3_job5815407_task1.csv,3,1.832882122582701e+48,0.0,0.3989422804014327,2.1765844921837607e-49,0.0,2.1765844921837607e-49,218747532,0.1881771252876354,0.0123799857109737,1.000480927435353,3847.489346272655,0,0.9544000541383943,4000,1000,1000,4,6800,0.0,0.2,1.0,normal,1.0
h3_job5815407_task1.csv,4,1.3712323398811647e+50,0.0,0.3989422804014327,2.9093704166575206e-51,0.0,2.9093704166575206e-51,515447476,0.1912024513592897,0.0123503511554793,1.0026595337087676,3922.191778941177,0,0.9491775947932466,4000,1000,1000,4,6800,0.0,0.2,1.0,normal,1.0
h3_job5815407_task1.csv,5,3.051154248569756e+60,0.0,0.3989422804014327,1.307512658818972e-61,0.0,1.307512658818972e-61,510135015,0.1973464731488598,0.011639915119636,1.0003760513306172,3774.6189426975047,0,0.9515519053470036,4000,1000,1000,4,6800,0.0,0.2,1.0,normal,1.0
h3_job5815407_task1.csv,6,7.662175307808348e+68,0.0,0.3989422804014327,5.206645167657269e-70,0.0,5.206645167657269e-70,23906406,0.2168318030757876,0.0120079406470811,0.9999181707668342,3941.924434405204,0,0.953281669019653,4000,1000,1000,4,6800,0.0,0.2,1.0,normal,1.0
h3_job5815407_task1.csv,7,9.55192149761632e+58,0.0,0.3989422804014327,4.176565736024749e-60,0.0,4.176565736024749e-60,1033099032,0.2000138585326875,0.0119431256134233,1.0005755278113706,3996.8525986377854,0,0.9528097743546584,4000,1000,1000,4,6800,0.0,0.2,1.0,normal,1.0
h3_job5815407_task1.csv,8,9.951174735582624e+51,0.0,0.3989422804014327,4.008996837076207e-53,0.0,4.008996837076207e-53,352175137,0.1916531265623398,0.0121631765989153,1.0023209192216844,4040.188173380556,0,0.952179754264531,4000,1000,1000,4,6800,0.0,0.2,1.0,normal,1.0
h3_job5815407_task1.csv,9,6.248623162391303e+61,0.0,0.3989422804014327,6.384482949820749e-63,0.0,6.384482949820749e-63,463833855,0.2137790100260389,0.0124817124458155,1.0006281034963738,3830.757187102409,0,0.948469820477952,4000,1000,1000,4,6800,0.0,0.2,1.0,normal,1.0
h3_job5815407_task10.csv,0,1.1730861849537024e+64,0.0,0.3989422804014327,3.400792588970545e-65,0.0,3.400792588970545e-65,825041223,0.2135205223571848,0.0122491682336574,0.99991017492961,4481.555348950727,0,0.9536925690070868,4000,1000,1000,4,6800,0.0,0.2,1.0,normal,1.0
h3_job5815407_task10.csv,1,1.7741674865205393e+58,0.0,0.3989422804014327,2.2486167931294337e-59,0.0,2.2486167931294337e-59,261446734,0.2063057666763331,0.0123950982007419,1.0005021885640106,3375.695250450595,0,0.945394830892339,4000,1000,1000,4,6800,0.0,0.2,1.0,normal,1.0
h3_job5815407_task10.csv,2,9.820269166194252e+50,0.0,0.3989422804014327,4.062437328854185e-52,0.0,4.062437328854185e-52,813153484,0.1878249700278344,0.0120324577406803,1.0000419070887132,4185.628153914327,0,0.9540656664673194,4000,1000,1000,4,6800,0.0,0.2,1.0,normal,1.0
h3_job5815407_task10.csv,3,1.0768814533745236e+55,0.0,0.3989422804014327,3.7046072169903872e-56,0.0,3.7046072169903872e-56,627408166,0.1961179313800886,0.0121102008821999,1.0005819504241242,4066.175288123255,0,0.9530749941454596,4000,1000,1000,4,6800,0.0,0.2,1.0,normal,1.0
h3_job5815407_task10.csv,4,1.8883340950245467e+43,0.0,0.3989422804014327,2.1126678878095897e-44,0.0,2.1126678878095897e-44,917167242,0.1749456207567473,0.0121268459963027,0.999673347956352,3652.3422602393,0,0.947209062567755,4000,1000,1000,4,6800,0.0,0.2,1.0,normal,1.0
h3_job5815407_task10.csv,5,4.8153966518022265e+44,0.0,0.3989422804014327,8.284723133910969e-46,0.0,8.284723133910969e-46,344796011,0.1817916771177484,0.012411100443378,1.0008353656763938,3578.754046044467,0,0.9488183457742454,4000,1000,1000,4,6800,0.0,0.2,1.0,normal,1.0
h3_job5815407_task10.csv,6,5.668500045186687e+59,0.0,0.3989422804014327,7.03788087185758e-61,0.0,7.03788087185758e-61,989255874,0.2077657797788139,0.0123293594605957,1.0009677197533295,3086.710765528704,0,0.9508925280663416,4000,1000,1000,4,6800,0.0,0.2,1.0,normal,1.0
h3_job5815407_task10.csv,7,4.0563181153118624e+48,0.0,0.3989422804014327,9.835083666034482e-50,0.0,9.835083666034482e-50,258550730,0.1846936218257951,0.0121080903332072,1.0019189491558622,3735.120294452095,0,0.949162812911779,4000,1000,1000,4,6800,0.0,0.2,1.0,normal,1.0
h3_job5815407_task10.csv,8,1.797722593162688e+55,0.0,0.3989422804014327,2.219153733277549e-56,0.0,2.219153733277549e-56,526618802,0.1978869651132778,0.0121959580410227,1.0017623165557932,3934.788747985576,0,0.950221730080548,4000,1000,1000,4,6800,0.0,0.2,1.0,normal,1.0
h3_job5815407_task10.csv,9,1.039024694083767e+59,0.0,0.3989422804014327,3.839584205005122e-60,0.0,3.839584205005122e-60,920473388,0.2009249872860082,0.0119941155667636,1.0000998272216493,3567.1458033495387,0,0.9497513695765274,4000,1000,1000,4,6800,0.0,0.2,1.0,normal,1.0
h3_job5815407_task100.csv,0,9.845026930712822e+65,0.0,0.3989422804014327,4.0522213215778554e-67,0.0,4.0522213215778554e-67,1068711867,0.2156920550212142,0.0121970317085642,1.00143726488907,3532.482123677973,0,0.9492072314405564,4000,1000,1000,4,6800,0.0,0.2,1.0,normal,1.0
h3_job5815407_task100.csv,1,2.649773495651657e+52,0.0,0.3989422804014327,1.50557125375473e-53,0.0,1.50557125375473e-53,321088649,0.1929649355758375,0.0121985476027596,1.0020734989865947,4173.374256340265,0,0.95082201891194,4000,1000,1000,4,6800,0.0,0.2,1.0,normal,1.0
h3_job5815407_task100.csv,2,1.4051521181531285e+52,0.0,0.3989422804014327,2.839139444388313e-53,0.0,2.839139444388313e-53,880505597,0.1975294842992613,0.0125201861606563,1.002389562620455,3465.4291702817754,0,0.9539860078401688,4000,1000,1000,4,6800,0.0,0.2,1.0,normal,1.0
h3_job5815407_task100.csv,3,2.0799242684378445e+51,0.0,0.3989422804014327,1.918061568179438e-52,0.0,1.918061568179438e-52,1018822082,0.1871417643849599,0.011951607454462,1.002811797530938,4079.9977456150937,0,0.9506725003988667,4000,1000,1000,4,6800,0.0,0.2,1.0,normal,1.0
h3_job5815407_task100.csv,4,4.469709336289418e+62,0.0,0.3989422804014327,8.925463612643217e-64,0.0,8.925463612643217e-64,686054213,0.209263022859987,0.0121357605131863,1.0016446158673686,4031.934270706359,0,0.9505510612270626,4000,1000,1000,4,6800,0.0,0.2,1.0,normal,1.0
h3_job5815407_task100.csv,5,5.625836305398744e+55,0.0,0.3989422804014327,7.091252904365262e-57,0.0,7.091252904365262e-57,286203861,0.2106977196803384,0.0129324448138525,1.0014222889219884,3696.857447688337,0,0.9509475483663482,4000,1000,1000,4,6800,0.0,0.2,1.0,normal,1.0
