csv_name,rep,BF10,BF10_kde,prior_d0,post_d0_norm,post_d0_kde,post_d0_used,seed,mean_alpha1,sd_alpha1,rhat_alpha1,ess_alpha1,n_divergences,acceptance_rate,n_posterior_samples,draws,tune,chains
h1a_job5875001_task102.csv,0,5.36835825460842e+138,0.0,0.3989422804014327,7.431364701842872e-140,0.0,7.431364701842872e-140,407431207,0.1933958316099767,0.007593583529075,1.0004702840109545,3037.4867604319074,0,0.9849600891326168,8000,2000,2000,4
h1a_job5875001_task102.csv,1,8.590585863761896e+154,0.0,0.3989422804014327,4.643947301479426e-156,0.0,4.643947301479426e-156,583591356,0.207430089700758,0.0077131962815554,1.0021100242446157,2758.3720308621887,0,0.9864948724151948,8000,2000,2000,4
h1a_job5875001_task102.csv,2,2.3169234759885115e+138,0.0,0.3989422804014327,1.72186213543901e-139,0.0,1.72186213543901e-139,940373436,0.1977311208167037,0.0077741660527553,1.0017974715777955,2575.8197426137917,0,0.9853201767910318,8000,2000,2000,4
h1a_job5875001_task102.csv,3,1.929907457302646e+153,0.0,0.3989422804014327,2.0671575670214687e-154,0.0,2.0671575670214687e-154,56473267,0.2028353451977419,0.0075820606238049,1.0013028544506128,3047.997196957915,0,0.9849873447161174,8000,2000,2000,4
h1a_job5875001_task102.csv,4,1.0495392926370166e+146,0.0,0.3989422804014327,3.801118102010877e-147,0.0,3.801118102010877e-147,331321083,0.1969330029646527,0.0075397014393426,1.001741625466699,3095.419351921654,0,0.9869409731659224,8000,2000,2000,4
h1a_job5875001_task103.csv,0,2.6225454741521666e+149,0.0,0.3989422804014327,1.5212025275955202e-150,0.0,1.5212025275955202e-150,453256239,0.2049790765315687,0.0077595936259963,1.0012804530714183,2827.003745748174,0,0.9858487723522584,8000,2000,2000,4
h1a_job5875001_task103.csv,1,1.551699627843003e+156,0.0,0.3989422804014327,2.5710019725660356e-157,0.0,2.5710019725660356e-157,245419063,0.2028947324005515,0.0075142736340393,1.0009724506068942,3609.02116334738,0,0.9875808343830004,8000,2000,2000,4
h1a_job5875001_task103.csv,2,7.957150373058077e+158,0.0,0.3989422804014327,5.0136325405160125e-160,0.0,5.0136325405160125e-160,139325513,0.2081871968765274,0.0076453050913141,1.0018548580827058,2393.8002545755344,0,0.986649649069821,8000,2000,2000,4
h1a_job5875001_task103.csv,3,4.080616518185003e+125,0.0,0.3989422804014327,9.77651976419708e-127,0.0,9.77651976419708e-127,799192676,0.1913970193414808,0.0078921234553476,1.003181470436039,2602.4303045063275,0,0.9865011318399106,8000,2000,2000,4
h1a_job5875001_task103.csv,4,4.1085578752554494e+163,0.0,0.3989422804014327,9.710031902048457e-165,0.0,9.710031902048457e-165,606416869,0.2151589699932927,0.0077883634995459,1.0010384962022274,2507.635400403774,0,0.9862583322350386,8000,2000,2000,4
h1a_job5875001_task104.csv,0,1.9228697008453278e+141,0.0,0.3989422804014327,2.074723421072415e-142,0.0,2.074723421072415e-142,969821418,0.1967399822594399,0.0076558828422922,1.0012527172005403,2567.40301249811,0,0.986249905600414,8000,2000,2000,4
h1a_job5875001_task104.csv,1,8.361266730518411e+160,0.0,0.3989422804014327,4.771313884118745e-162,0.0,4.771313884118745e-162,77639790,0.2102948187615519,0.0076747168825637,1.0028547364161555,2618.410139812685,0,0.9848416967281608,8000,2000,2000,4
h1a_job5875001_task104.csv,2,7.91921225450599e+144,0.0,0.3989422804014327,5.037651064024069e-146,0.0,5.037651064024069e-146,4960287,0.1977463846324635,0.0075997731673116,1.002829853029428,3385.206803022678,0,0.9860798142660924,8000,2000,2000,4
h1a_job5875001_task104.csv,3,3.683578058122221e+145,0.0,0.3989422804014327,1.0830292560837342e-146,0.0,1.0830292560837342e-146,13469031,0.2019422697952155,0.0077436815799754,1.0014657444151172,2942.925796588911,0,0.986744541829868,8000,2000,2000,4
h1a_job5875001_task104.csv,4,5.485281139594396e+137,0.0,0.3989422804014327,7.272959584910967e-139,0.0,7.272959584910967e-139,543600916,0.1943731393439624,0.0076590405704515,1.0017766895332072,3090.133562871036,0,0.985598726313962,8000,2000,2000,4
h1a_job5875001_task105.csv,0,1.9891048030931248e+149,0.0,0.3989422804014327,2.005637308708229e-150,0.0,2.005637308708229e-150,1033636513,0.1997884404571347,0.0075658230259239,1.0014782318178186,3003.027960564124,0,0.9863247942466576,8000,2000,2000,4
h1a_job5875001_task105.csv,1,8.788671393172807e+143,0.0,0.3989422804014327,4.539278607132201e-145,0.0,4.539278607132201e-145,700841390,0.1984032334399035,0.0076499723216144,1.0010528933708234,3368.1506651372024,0,0.9882333862823496,8000,2000,2000,4
h1a_job5875001_task105.csv,2,4.639118667937897e+160,0.0,0.3989422804014327,8.599527387790679e-162,0.0,8.599527387790679e-162,1000664162,0.2102976593659925,0.0076808574727417,1.0031079762253177,2548.019467195812,0,0.9837583028317204,8000,2000,2000,4
h1a_job5875001_task105.csv,3,7.533665741967227e+151,0.0,0.3989422804014327,5.29546032523142e-153,0.0,5.29546032523142e-153,568122279,0.2047650613721709,0.0076892711025432,1.000470780554426,2641.263085172969,0,0.985994311170532,8000,2000,2000,4
h1a_job5875001_task105.csv,4,2.6216100964084667e+140,0.0,0.3989422804014327,1.521745285265605e-141,0.0,1.521745285265605e-141,404274138,0.1924092515396363,0.0075098325818315,1.0008459420292553,2747.3346896937837,0,0.9841871662820748,8000,2000,2000,4
h1a_job5875001_task106.csv,0,1.3985210959146724e+143,0.0,0.3989422804014327,2.8526010910155486e-144,0.0,2.8526010910155486e-144,317722999,0.1952863859309928,0.0075503066264525,1.0010712908513326,2922.533427041032,0,0.9877016923376698,8000,2000,2000,4
h1a_job5875001_task106.csv,1,3.1821277336822823e+151,0.0,0.3989422804014327,1.2536966262500745e-152,0.0,1.2536966262500745e-152,841258760,0.2041076855761216,0.0076738955612146,1.0017840382605905,2355.5538994095696,0,0.9858150842457722,8000,2000,2000,4
h1a_job5875001_task106.csv,2,1.7870792380004003e+143,0.0,0.3989422804014327,2.2323704059581566e-144,0.0,2.2323704059581566e-144,989429171,0.2028079338104315,0.007838677134672,1.000789475531749,3085.2199398418284,0,0.9872381459987508,8000,2000,2000,4
h1a_job5875001_task106.csv,3,2.7183972171551143e+150,0.0,0.3989422804014327,1.4675643349096215e-151,0.0,1.4675643349096215e-151,970558451,0.2045355229943261,0.0077169245623131,1.0018943101214812,3054.493477973433,0,0.9832942648947358,8000,2000,2000,4
h1a_job5875001_task106.csv,4,8.353324760890722e+148,0.0,0.3989422804014327,4.775850237132405e-150,0.0,4.775850237132405e-150,832393601,0.2019661780844239,0.0076579593486051,1.002364225649038,2542.123326940719,0,0.9879446555233172,8000,2000,2000,4
h1a_job5875001_task107.csv,0,1.5256941776911392e+152,0.0,0.3989422804014327,2.614824689212444e-153,0.0,2.614824689212444e-153,824301084,0.209723948221298,0.0078679150124925,1.001552482751839,3374.3636633029105,0,0.986063450075239,8000,2000,2000,4
h1a_job5875001_task107.csv,1,6.456158796710456e+168,0.0,0.3989422804014327,6.17925136235345e-170,0.0,6.17925136235345e-170,787046093,0.2153312935321887,0.0076750577034597,1.0012208052568858,2633.4836595273414,0,0.9881522034799548,8000,2000,2000,4
h1a_job5875001_task107.csv,2,4.4878645980383785e+125,0.0,0.3989422804014327,8.889356434145032e-127,0.0,8.889356434145032e-127,516889564,0.185612441709468,0.0076519608534959,1.002667473971309,3007.678304340076,0,0.9827507094775492,8000,2000,2000,4
h1a_job5875001_task107.csv,3,2.5862209050858413e+137,0.0,0.3989422804014327,1.5425684620247113e-138,0.0,1.5425684620247113e-138,545062445,0.192261412169173,0.0075845747027444,1.002657660362351,3122.8502970419595,0,0.9869624995251028,8000,2000,2000,4
h1a_job5875001_task107.csv,4,1.378496945146558e+139,0.0,0.3989422804014327,2.8940381899723635e-140,0.0,2.8940381899723635e-140,434826867,0.2000506981329248,0.0078438788975336,1.001506488664489,3115.93105687019,0,0.985049964561046,8000,2000,2000,4
h1a_job5875001_task108.csv,0,5.15297389879341e+156,0.0,0.3989422804014327,7.741981392431383e-158,0.0,7.741981392431383e-158,930115645,0.2042509895979311,0.0075521325983248,1.0018547899779733,3223.720915558503,0,0.9881511149542886,8000,2000,2000,4
h1a_job5875001_task108.csv,1,2.3222505432651293e+133,0.0,0.3989422804014327,1.717912313804457e-134,0.0,1.717912313804457e-134,462827145,0.1962704696474845,0.0078579560089547,1.0013608771451357,3261.1211910651755,0,0.987202384935128,8000,2000,2000,4
h1a_job5875001_task108.csv,2,6.102763406463856e+139,0.0,0.3989422804014327,6.537075974121709e-141,0.0,6.537075974121709e-141,1991922,0.1966621649197032,0.0076932113753991,1.0011047322962652,2463.851896926882,0,0.9871819214449196,8000,2000,2000,4
h1a_job5875001_task108.csv,3,2.029829670383124e+138,0.0,0.3989422804014327,1.9653978174737005e-139,0.0,1.9653978174737005e-139,652484240,0.1941466792075216,0.0076345845992884,1.0025206848481982,2724.63344799751,0,0.9860350443952866,8000,2000,2000,4
h1a_job5875001_task108.csv,4,2.3856220464518393e+128,0.0,0.3989422804014327,1.6722778069341838e-129,0.0,1.6722778069341838e-129,735188644,0.1846935330220343,0.0075339481601471,1.0011328891094506,3168.3299867206474,0,0.988283960225788,8000,2000,2000,4
h1a_job5875001_task109.csv,0,1.3123172237227303e+140,0.0,0.3989422804014327,3.039983574015285e-141,0.0,3.039983574015285e-141,644184129,0.2005912042266219,0.0078379565104962,1.0013035283064795,2926.294061527779,0,0.9874076834328532,8000,2000,2000,4
h1a_job5875001_task109.csv,1,1.4645941082629617e+138,0.0,0.3989422804014327,2.7239101820133752e-139,0.0,2.7239101820133752e-139,470682816,0.197985237490615,0.007789706098496,1.0019952853613467,2489.2347278120533,0,0.9839154794716028,8000,2000,2000,4
h1a_job5875001_task109.csv,2,9.268811924530583e+133,0.0,0.3989422804014327,4.304136103415787e-135,0.0,4.304136103415787e-135,889858692,0.192914801927207,0.0077062886763694,1.0008638663863176,2830.95585759341,0,0.985808330640914,8000,2000,2000,4
h1a_job5875001_task109.csv,3,4.618062201980221e+157,0.0,0.3989422804014327,8.638737698906994e-159,0.0,8.638737698906994e-159,236781790,0.2068415031865638,0.007625189345793,1.000332414450143,3276.776901427149,0,0.9877697636159,8000,2000,2000,4
h1a_job5875001_task109.csv,4,5.651727334471392e+151,0.0,0.3989422804014327,7.058767289925288e-153,0.0,7.058767289925288e-153,755829001,0.2041067174543031,0.0076676270130812,1.0018263938030776,2548.20664565638,0,0.9846936791532296,8000,2000,2000,4
h1a_job5875001_task11.csv,0,7.951171876445339e+155,0.0,0.3989422804014327,5.0174022974307146e-157,0.0,5.0174022974307146e-157,307462265,0.2059323201782335,0.0076339414831809,1.0033532460412378,2846.118094823272,0,0.986510152711214,8000,2000,2000,4
h1a_job5875001_task11.csv,1,3.392102511075204e+146,0.0,0.3989422804014327,1.1760914627399728e-147,0.0,1.1760914627399728e-147,305076724,0.201905041856287,0.007717063363717,1.0025750245154104,3159.8691853408595,0,0.9874488797020784,8000,2000,2000,4
h1a_job5875001_task11.csv,2,6.37927521840272e+133,0.0,0.3989422804014327,6.253724235796985e-135,0.0,6.253724235796985e-135,85844360,0.1928342160259006,0.0077076681667694,1.001152386448324,2775.9425652561245,0,0.9842070227503624,8000,2000,2000,4
h1a_job5875001_task11.csv,3,8.141759802549831e+170,0.0,0.3989422804014327,4.8999514856295936e-172,0.0,4.8999514856295936e-172,604864040,0.2169235951718747,0.0076847441127656,1.0014588819495398,2730.706878847197,0,0.9878624837395632,8000,2000,2000,4
h1a_job5875001_task11.csv,4,7.581814376766744e+145,0.0,0.3989422804014327,5.261831279118645e-147,0.0,5.261831279118645e-147,498304634,0.1986053120321241,0.0076074535894629,1.0065297554914183,2950.2645977180764,0,0.9860266616490808,8000,2000,2000,4
h1a_job5875001_task110.csv,0,4.042485174203836e+147,0.0,0.3989422804014327,9.86873824416716e-149,0.0,9.86873824416716e-149,783766558,0.2075651983495076,0.0079051136591316,1.000792122524738,2480.3937418590463,0,0.9848290267665724,8000,2000,2000,4
h1a_job5875001_task110.csv,1,6.70285489804492e+152,0.0,0.3989422804014327,5.9518262959534864e-154,0.0,5.9518262959534864e-154,523625743,0.204982834620032,0.0076738114917367,1.0012442404608046,2374.3733429611075,0,0.986670066593682,8000,2000,2000,4
h1a_job5875001_task110.csv,2,4.380117365747741e+156,0.0,0.3989422804014327,9.108027184867932e-158,0.0,9.108027184867932e-158,953878957,0.2012311658885592,0.0074419792723549,1.000667932803519,3608.950595538217,0,0.9893036843177232,8000,2000,2000,4
h1a_job5875001_task110.csv,3,9.499091460644793e+163,0.0,0.3989422804014327,4.1997940756153445e-165,0.0,4.1997940756153445e-165,599353065,0.2051275143543818,0.0074166278263736,1.0008171218539967,2928.3075918802483,0,0.9898064256775204,8000,2000,2000,4
h1a_job5875001_task110.csv,4,6.1104034205706584e+159,0.0,0.3989422804014327,6.528902478982023e-161,0.0,6.528902478982023e-161,506743520,0.2052588329495999,0.0075169582736694,1.0021940518744854,2582.019334455852,0,0.9862119994027968,8000,2000,2000,4
h1a_job5875001_task111.csv,0,4.916303857317605e+150,0.0,0.3989422804014327,8.114679075574795e-152,0.0,8.114679075574795e-152,901688610,0.204504993440976,0.0077092623215727,1.0018018293321618,3288.809324273456,0,0.9871856728059468,8000,2000,2000,4
h1a_job5875001_task111.csv,1,7.469133303603975e+146,0.0,0.3989422804014327,5.3412124832333815e-148,0.0,5.3412124832333815e-148,922713973,0.2016396920423261,0.0076980221155411,1.0041094958775554,2481.8627107297943,0,0.9860578512756268,8000,2000,2000,4
h1a_job5875001_task111.csv,2,2.43308004499308e+131,0.0,0.3989422804014327,1.6396594975261567e-132,0.0,1.6396594975261567e-132,1067590442,0.1980614625064349,0.0079884593960379,1.0006994189878682,2788.931349307335,0,0.9893433222678566,8000,2000,2000,4
h1a_job5875001_task111.csv,3,1.992393379602196e+129,0.0,0.3989422804014327,2.002326872221828e-130,0.0,2.002326872221828e-130,705210691,0.1892235546832357,0.0076918821870196,1.0024400000300002,2557.346773522802,0,0.9865758525384388,8000,2000,2000,4
h1a_job5875001_task111.csv,4,1.1953437712524378e+146,0.0,0.3989422804014327,3.3374690193385797e-147,0.0,3.3374690193385797e-147,504920814,0.1970938634369823,0.0075444286264758,1.0013014474539863,2534.6839505391576,0,0.9837945049244372,8000,2000,2000,4
h1a_job5875001_task112.csv,0,3.942277838424612e+142,0.0,0.3989422804014327,1.0119588135392909e-143,0.0,1.0119588135392909e-143,223730984,0.199506228254107,0.0077283691200663,1.0013142583746657,2852.6772564327243,0,0.9882952926965808,8000,2000,2000,4
h1a_job5875001_task112.csv,1,1.2650463763323203e+139,0.0,0.3989422804014327,3.153578302465557e-140,0.0,3.153578302465557e-140,631006331,0.1958180993759912,0.0076786836465059,1.0004360803519572,2910.440789002462,0,0.986835182009071,8000,2000,2000,4
h1a_job5875001_task112.csv,2,2.2758833978246704e+133,0.0,0.3989422804014327,1.7529117738753396e-134,0.0,1.7529117738753396e-134,456084649,0.1929465475063154,0.0077249165500504,1.0014525721790082,3311.1236819847813,0,0.9880580246212898,8000,2000,2000,4
h1a_job5875001_task112.csv,3,6.149764809392121e+139,0.0,0.3989422804014327,6.487114430655131e-141,0.0,6.487114430655131e-141,578220260,0.1983801974924285,0.0077604311547077,1.001575242424822,2768.4263284099707,0,0.9826015001057824,8000,2000,2000,4
h1a_job5875001_task112.csv,4,2.8495533411659576e+134,0.0,0.3989422804014327,1.4000168890967702e-135,0.0,1.4000168890967702e-135,874283928,0.1941967339164972,0.0077436917532193,1.0029350608038858,3177.732322850243,0,0.9866119110884204,8000,2000,2000,4
h1a_job5875001_task113.csv,0,4.469013242305091e+150,0.0,0.3989422804014327,8.926853843817845e-152,0.0,8.926853843817845e-152,856906511,0.2039844944061303,0.0076906571458624,1.0038576467277835,3359.362817162664,0,0.9876480476109032,8000,2000,2000,4
h1a_job5875001_task113.csv,1,5.9239258886042226e+138,0.0,0.3989422804014327,6.7344238922516015e-140,0.0,6.7344238922516015e-140,1045386894,0.1963264143197435,0.0077076583400435,1.0014969597731578,3150.129098206353,0,0.9875714180404914,8000,2000,2000,4
h1a_job5875001_task113.csv,2,1.278799363235553e+137,0.0,0.3989422804014327,3.119662801458268e-138,0.0,3.119662801458268e-138,549055385,0.1923631935444072,0.007596940202904,1.0013341025566271,3019.119512001636,0,0.9880655175662282,8000,2000,2000,4
h1a_job5875001_task113.csv,3,1.3821505416088243e+145,0.0,0.3989422804014327,2.886388048128793e-146,0.0,2.886388048128793e-146,52589575,0.2011022270319663,0.007722577356147,1.0015169923989655,3330.9315182743103,0,0.9896078564092556,8000,2000,2000,4
h1a_job5875001_task113.csv,4,3.5598642984768443e+160,0.0,0.3989422804014327,1.120667101192978e-161,0.0,1.120667101192978e-161,16634560,0.2123048080178838,0.0077570087574965,1.0037796317505807,3283.990551221755,0,0.9864862168296854,8000,2000,2000,4
h1a_job5875001_task114.csv,0,1.2405719951112303e+178,0.0,0.3989422804014327,3.2157930533138465e-179,0.0,3.2157930533138465e-179,192019108,0.2224943080633893,0.0077234558473123,1.0026028118411596,2770.292202063079,0,0.9861531766879122,8000,2000,2000,4
h1a_job5875001_task114.csv,1,5.891600952306243e+154,0.0,0.3989422804014327,6.771373072123443e-156,0.0,6.771373072123443e-156,174231681,0.2081032810396797,0.0077423073644731,1.0028596841751651,2950.794722782954,0,0.9847468997866404,8000,2000,2000,4
h1a_job5875001_task114.csv,2,2.120175365944617e+124,0.0,0.3989422804014327,1.8816475599587759e-125,0.0,1.8816475599587759e-125,969081602,0.1875070906588522,0.0077706908303918,1.0019276234815775,2881.5401887047115,0,0.9856791367710206,8000,2000,2000,4
h1a_job5875001_task114.csv,3,1.7684647866457594e+146,0.0,0.3989422804014327,2.2558678205750872e-147,0.0,2.2558678205750872e-147,853179302,0.1999770417862095,0.007650559062318,1.001566551966567,2917.7075628288176,0,0.9860710318374096,8000,2000,2000,4
h1a_job5875001_task114.csv,4,8.334485643809516e+139,0.0,0.3989422804014327,4.786645480609287e-141,0.0,4.786645480609287e-141,942471005,0.2002099051009084,0.0078284710911264,1.002761162253698,3453.502847793579,0,0.9851407815870188,8000,2000,2000,4
h1a_job5875001_task115.csv,0,1.8697344567026454e+142,0.0,0.3989422804014327,2.133684165531069e-143,0.0,2.133684165531069e-143,20780133,0.1944111748099283,0.0075391628052717,1.001348388148539,3115.6667256485257,0,0.9842440608620692,8000,2000,2000,4
h1a_job5875001_task115.csv,1,2.7940825903922873e+178,0.0,0.3989422804014327,1.4278113387672696e-179,0.0,1.4278113387672696e-179,248574729,0.209089567484152,0.0072504946637281,1.000858249805111,2830.847753309029,0,0.9868283800511526,8000,2000,2000,4
h1a_job5875001_task115.csv,2,9.427765880433408e+128,0.0,0.3989422804014327,4.23156753637044e-130,0.0,4.23156753637044e-130,438615204,0.1895863218767804,0.0077162153399305,1.001608948114987,3311.774740485788,0,0.9851484842536368,8000,2000,2000,4
h1a_job5875001_task115.csv,3,1.9236629077891376e+136,0.0,0.3989422804014327,2.0738679255396938e-137,0.0,2.0738679255396938e-137,699217252,0.1965106300940173,0.007784061622678,1.0025230890149526,3205.3061565669395,0,0.986977281506357,8000,2000,2000,4
h1a_job5875001_task115.csv,4,1.0021502980519439e+135,0.0,0.3989422804014327,3.980862762570912e-136,0.0,3.980862762570912e-136,236389951,0.1981245658249472,0.0078847911973537,1.001026005378265,3250.718062211347,0,0.9857619880481814,8000,2000,2000,4
h1a_job5875001_task116.csv,0,3.9436985854990435e+143,0.0,0.3989422804014327,1.0115942477661411e-144,0.0,1.0115942477661411e-144,216273410,0.1981653014403692,0.0076499173386329,1.0013003221541006,3031.460548812809,0,0.983572351261528,8000,2000,2000,4
h1a_job5875001_task116.csv,1,5.232031762406793e+148,0.0,0.3989422804014327,7.624997295848312e-150,0.0,7.624997295848312e-150,1005117923,0.2011712048650277,0.0076329163051983,1.0004158700163717,3033.070602665393,0,0.987979611551144,8000,2000,2000,4
h1a_job5875001_task116.csv,2,3.3749998513493584e+144,0.0,0.3989422804014327,1.1820512532524655e-145,0.0,1.1820512532524655e-145,714888661,0.2001561802510237,0.007702247743521,1.0013895328296998,2595.303327752527,0,0.98362255282358,8000,2000,2000,4
h1a_job5875001_task116.csv,3,5.6928746474247915e+140,0.0,0.3989422804014327,7.007747493296787e-142,0.0,7.007747493296787e-142,634356282,0.1973929808157227,0.0076955510058114,1.0012028352566114,2945.760458551424,0,0.988162861196282,8000,2000,2000,4
h1a_job5875001_task116.csv,4,1.5999004339080648e+167,0.0,0.3989422804014327,2.493544422804702e-168,0.0,2.493544422804702e-168,123416970,0.2140759555841646,0.0076664014740661,1.0008562061912527,3380.177275563429,0,0.9857573626595284,8000,2000,2000,4
h1a_job5875001_task117.csv,0,3.2547991269806698e+168,0.0,0.3989422804014327,1.225704766522746e-169,0.0,1.225704766522746e-169,847313413,0.2191636747632697,0.0078186457373791,1.0014031453110108,2743.8254596180627,0,0.9840936053597298,8000,2000,2000,4
h1a_job5875001_task117.csv,1,2.9485340786276432e+152,0.0,0.3989422804014327,1.3530190588372954e-153,0.0,1.3530190588372954e-153,709874311,0.2019980784950538,0.0075706476325941,1.0017129955458597,2243.083435307826,0,0.9849350319863642,8000,2000,2000,4
h1a_job5875001_task117.csv,2,4.857200182846352e+155,0.0,0.3989422804014327,8.21342060000608e-157,0.0,8.21342060000608e-157,949885938,0.2047267694550663,0.0075943424843116,1.000215809671581,2999.3052614587427,0,0.9870663127140722,8000,2000,2000,4
h1a_job5875001_task117.csv,3,9.329588762612652e+162,0.0,0.3989422804014327,4.276097163040722e-164,0.0,4.276097163040722e-164,786801947,0.2113840364946629,0.007666465504684,1.004245935281001,2824.99850686126,0,0.986669759170318,8000,2000,2000,4
h1a_job5875001_task117.csv,4,9.465059367048556e+157,0.0,0.3989422804014327,4.214894644932858e-159,0.0,4.214894644932858e-159,778311774,0.2148773818569062,0.0079141160682094,1.001382296819253,3153.663628654213,0,0.98719393172435,8000,2000,2000,4
h1a_job5875001_task118.csv,0,2.5846758686541984e+154,0.0,0.3989422804014327,1.5434905600335578e-155,0.0,1.5434905600335578e-155,1006516239,0.211530587088549,0.0078789991302464,1.0037700369273594,2773.53211051682,0,0.9870789630728908,8000,2000,2000,4
