csv_name,rep,BF10,BF10_kde,prior_d0,post_d0_norm,post_d0_kde,post_d0_used,seed,mean_beta1,sd_beta1,rhat_beta1,ess_beta1,n_divergences,acceptance_rate,n_posterior_samples,draws,tune,chains,N,beta0,beta1,sigma,off_r_dist,off_r_scale
h2_job5886838_task1.csv,0,58071342842.09216,4.394525808789044e-111,0.3989422804014327,6.869864908862828e-12,4.394525808789044e-111,6.869864908862828e-12,21839875,0.20971797503883,0.0278433083661131,0.999980123614306,6516.587488657569,0,0.9519643367764626,8000,2000,2000,4,1298,0.0,0.2,1.0,normal,1.0
h2_job5886838_task1.csv,1,937.9395383958336,1.991758952151419e-06,0.3989422804014327,0.0004253390160774,1.991758952151419e-06,0.0004253390160774,454911987,0.1279803938149758,0.0280374396493705,1.0019147387100338,8223.524239680233,0,0.9567347096967336,8000,2000,2000,4,1298,0.0,0.2,1.0,normal,1.0
h2_job5886838_task1.csv,2,66529045.83971165,7.482821797341415e-54,0.3989422804014327,5.996512881946376e-09,7.482821797341415e-54,5.996512881946376e-09,239001070,0.1885796113794931,0.0287157746425453,1.0004163730681452,7491.857431395603,0,0.9530954925651764,8000,2000,2000,4,1298,0.0,0.2,1.0,normal,1.0
h2_job5886838_task1.csv,3,353396951515700.06,3.8983207699330995e-205,0.3989422804014327,1.128878669412375e-15,3.8983207699330995e-205,1.128878669412375e-15,218747532,0.2170191212019772,0.0251665292578557,1.0000836524054282,7344.968284435087,0,0.9507014155673746,8000,2000,2000,4,1298,0.0,0.2,1.0,normal,1.0
h2_job5886838_task1.csv,4,61665675.7741973,4.963792145158202e-67,0.3989422804014327,6.4694382311198405e-09,4.963792145158202e-67,6.4694382311198405e-09,515447476,0.1920742025611014,0.0293135858223432,0.9999927477941848,7886.091291887483,0,0.9492346104891072,8000,2000,2000,4,1298,0.0,0.2,1.0,normal,1.0
h2_job5886838_task1.csv,5,8237414114.967167,4.8849920728669955e-121,0.3989422804014327,4.843052380680544e-11,4.8849920728669955e-121,4.843052380680544e-11,510135015,0.1995072808604829,0.0274419265090433,1.0003057961946116,6980.19814355255,0,0.953251696415798,8000,2000,2000,4,1298,0.0,0.2,1.0,normal,1.0
h2_job5886838_task1.csv,6,230718562.5156066,5.0936914541524064e-80,0.3989422804014327,1.729129533625825e-09,5.0936914541524064e-80,1.729129533625825e-09,23906406,0.1866859818389149,0.0276179629399867,1.0001096703159476,7921.900415936821,0,0.9522682560705994,8000,2000,2000,4,1298,0.0,0.2,1.0,normal,1.0
h2_job5886838_task1.csv,7,231086784.80223885,8.458359565890127e-33,0.3989422804014327,1.7263742742487083e-09,8.458359565890127e-33,1.7263742742487083e-09,1033099032,0.1877806657318017,0.027782551684091,1.0012321477178203,7987.650222834304,0,0.9485769795916448,8000,2000,2000,4,1298,0.0,0.2,1.0,normal,1.0
h2_job5886838_task1.csv,8,165244960.86098242,1.2977579668393418e-61,0.3989422804014327,2.414247782944833e-09,1.2977579668393418e-61,2.414247782944833e-09,352175137,0.1880498522840413,0.0280345251279678,1.0012740907119244,7682.272071598251,0,0.9490482643617792,8000,2000,2000,4,1298,0.0,0.2,1.0,normal,1.0
h2_job5886838_task1.csv,9,4061361.75830212,2.573753177780678e-44,0.3989422804014327,9.822869868361926e-08,2.573753177780678e-44,9.822869868361926e-08,463833855,0.1735263849969549,0.0283129947726045,1.000656757796385,8118.618459399973,0,0.9508917587600396,8000,2000,2000,4,1298,0.0,0.2,1.0,normal,1.0
h2_job5886838_task10.csv,0,1040157457913.6572,1.1881359868471533e-93,0.3989422804014327,3.835402778360385e-13,1.1881359868471533e-93,3.835402778360385e-13,825041223,0.216850283836603,0.0274222651879496,0.9996582870849484,7551.145558673155,0,0.9449805583792864,8000,2000,2000,4,1298,0.0,0.2,1.0,normal,1.0
h2_job5886838_task10.csv,1,17091.86335784383,1.0593868214657631e-20,0.3989422804014327,2.3341064227403224e-05,1.0593868214657631e-20,2.3341064227403224e-05,261446734,0.1408654531219404,0.0272628877229201,1.0007127959965771,7656.985295702778,0,0.9469159080534156,8000,2000,2000,4,1298,0.0,0.2,1.0,normal,1.0
